Interval|"ms"|0|0|1,Utc|"ms"|0|0|1,AccelX|"G"|-3.0|3.0|50,AccelY|"G"|-3.0|3.0|50,AccelZ|"G"|-3.0|3.0|50,Yaw|"Deg/Sec"|-120|120|50,Pitch|"Deg/Sec"|-120|120|50,Roll|"Deg/Sec"|-120|120|50,FTTS1|""|0.0|1000.0|50,FTTS2|""|0.0|1000.0|50,FTTS3|""|0.0|1000.0|50,FTTS4|""|0.0|1000.0|50,FR|""|0.0|1000.0|50,TPS|""|0.0|1000.0|50,FBPS|""|0.0|1000.0|50,STR|""|0.0|1000.0|50,MPUAccX|""|-20.0|20.0|50,MPUAccY|""|-20.0|20.0|50,MPUAccZ|""|-20.0|20.0|50,YawMPU|""|-20.0|20.0|50,PitchMPU|""|-20.0|20.0|50,RollMPU|""|-20.0|20.0|50, RSTR|""|0.0|1000.0|50, RL|""|0.0|1000.0|50, RBPS|""|0.0|1000.0|50, RR |""|0.0|1000.0|50,Latitude|"Degrees"|-180.0|180.0|10,Longitude|"Degrees"|-180.0|180.0|10,Speed|"mph"|0.0|150.0|10,Altitude|"ft"|0.0|4000.0|10,GPSSats|""|0|20|10,LapCount|""|0|0|10,LapTime|"Min"|0.0|0.0|10,Sector|""|0|0|10,SectorTime|"Min"|0.0|0.0|10,PredTime|"Min"|0.0|0.0|10,ElapsedTime|"Min"|0.0|0.0|10,CurrentLap|""|0|0|10
2212197,1.58E+12,0.98,0.04,-0.25,2,2,-44,0,0,0,0,0,0.82,0.76,1.89,0,0,0,0,0,0,0,0,0,0,12.992334,80.230042,7.6,24.5,10,0,0,-1,0,0,0,0
2212217,1.58E+12,0.9,0.04,-0.23,2,1,-43,0,0,0,0,0,0.82,0.76,1.89,0,0,0,0,0,0,0,0,0,0,12.992334,80.230042,7.6,24.5,10,0,0,-1,0,0,0,0
2212237,1.58E+12,0.91,0.05,-0.24,2,-1,-42,0,0,0,0,0,0.82,0.76,1.89,0,0,0,0,0,0,0,0,0,0,12.992332,80.230042,8.06,24.7,10,0,0,-1,0,0,0,0
2212257,1.58E+12,0.95,0.01,-0.27,2,-2,-43,0,0,0,0,0,0.81,0.72,1.79,0,0,0,0,0,0,0,0,0,0,12.992332,80.230042,8.06,24.7,10,0,0,-1,0,0,0,0
2212277,1.58E+12,0.94,0.02,-0.2,3,-3,-43,0,0,0,0,0,0.81,0.72,1.79,0,0,0,0,0,0,0,0,0,0,12.992332,80.230042,8.06,24.7,10,0,0,-1,0,0,0,0
2212297,1.58E+12,0.92,0,-0.12,3,-3,-42,0,0,0,0,0,0.81,0.72,1.79,0,0,0,0,0,0,0,0,0,0,12.992332,80.230042,8.06,24.7,10,0,0,-1,0,0,0,0
2212317,1.58E+12,0.95,0.03,-0.25,3,0,-42,0,0,0,0,0,0.81,0.72,1.79,0,0,0,0,0,0,0,0,0,0,12.992332,80.230042,8.06,24.7,10,0,0,-1,0,0,0,0
2212337,1.58E+12,0.98,0.02,-0.35,3,-3,-40,0,0,0,0,0,0.81,0.72,1.79,0,0,0,0,0,0,0,0,0,0,12.992329,80.230042,7.95,24.9,10,0,0,-1,0,0,0,0
2212357,1.58E+12,0.9,0.03,-0.22,3,-5,-42,0,0,0,0,0,0.81,0.72,1.79,0,0,0,0,0,0,0,0,0,0,12.992329,80.230042,7.95,24.9,10,0,0,-1,0,0,0,0
2212377,1.58E+12,0.93,0.1,-0.35,3,-1,-42,0,0,0,0,0,0.82,0.61,1.86,0,0,0,0,0,0,0,0,0,0,12.992329,80.230042,7.95,24.9,10,0,0,-1,0,0,0,0
2212397,1.58E+12,0.93,0.08,-0.28,3,-2,-39,0,0,0,0,0,0.82,0.61,1.86,0,0,0,0,0,0,0,0,0,0,12.992329,80.230042,7.95,24.9,10,0,0,-1,0,0,0,0
2212417,1.58E+12,0.96,0.08,-0.31,3,-3,-39,0,0,0,0,0,0.82,0.61,1.86,0,0,0,0,0,0,0,0,0,0,12.992329,80.230042,7.95,24.9,10,0,0,-1,0,0,0,0
2212437,1.58E+12,1.01,0.06,-0.3,3,-2,-39,0,0,0,0,0,0.82,0.61,1.86,0,0,0,0,0,0,0,0,0,0,12.992326,80.230034,8.27,24.9,10,0,0,-1,0,0,0,0
2212457,1.58E+12,1.05,0.07,-0.34,3,-2,-38,0,0,0,0,0,0.82,0.61,1.86,0,0,0,0,0,0,0,0,0,0,12.992326,80.230034,8.27,24.9,10,0,0,-1,0,0,0,0
2212477,1.58E+12,1.04,0.07,-0.31,3,-2,-38,0,0,0,0,0,0.82,0.53,1.84,0,0,0,0,0,0,0,0,0,0,12.992326,80.230034,8.27,24.9,10,0,0,-1,0,0,0,0
2212497,1.58E+12,1.07,0.14,-0.41,2,-1,-37,0,0,0,0,0,0.82,0.53,1.84,0,0,0,0,0,0,0,0,0,0,12.992326,80.230034,8.27,24.9,10,0,0,-1,0,0,0,0
2212517,1.58E+12,1.04,0.17,-0.28,2,0,-37,0,0,0,0,0,0.82,0.53,1.84,0,0,0,0,0,0,0,0,0,0,12.992326,80.230034,8.27,24.9,10,0,0,-1,0,0,0,0
2212537,1.58E+12,1.08,0.16,-0.23,2,-2,-36,0,0,0,0,0,0.82,0.53,1.84,0,0,0,0,0,0,0,0,0,0,12.992323,80.230034,9.31,24.6,10,0,0,-1,0,0,0,0
2212557,1.58E+12,1.11,0.15,-0.21,2,-3,-36,0,0,0,0,0,0.82,0.53,1.84,0,0,0,0,0,0,0,0,0,0,12.992323,80.230034,9.31,24.6,10,0,0,-1,0,0,0,0
2212577,1.58E+12,1.11,0.17,-0.21,2,-3,-35,0,0,0,0,0,0.82,0.53,1.84,0,0,0,0,0,0,0,0,0,0,12.992323,80.230034,9.31,24.6,10,0,0,-1,0,0,0,0
2212597,1.58E+12,1.09,0.24,-0.24,1,-4,-34,0,0,0,0,0,0.81,0.49,1.87,0,0,0,0,0,0,0,0,0,0,12.992323,80.230034,9.31,24.6,10,0,0,-1,0,0,0,0
2212617,1.58E+12,1.03,0.33,-0.26,1,-6,-32,0,0,0,0,0,0.81,0.49,1.87,0,0,0,0,0,0,0,0,0,0,12.992323,80.230034,9.31,24.6,10,0,0,-1,0,0,0,0
2212637,1.58E+12,0.96,0.37,-0.29,1,-6,-31,0,0,0,0,0,0.81,0.49,1.87,0,0,0,0,0,0,0,0,0,0,12.992318,80.230034,9.25,24.6,10,0,0,-1,0,0,0,0
2212657,1.58E+12,0.92,0.3,-0.35,1,-6,-31,0,0,0,0,0,0.81,0.49,1.87,0,0,0,0,0,0,0,0,0,0,12.992318,80.230034,9.25,24.6,10,0,0,-1,0,0,0,0
2212677,1.58E+12,0.9,0.28,-0.34,1,-5,-30,0,0,0,0,0,0.81,0.49,1.87,0,0,0,0,0,0,0,0,0,0,12.992318,80.230034,9.25,24.6,10,0,0,-1,0,0,0,0
2212697,1.58E+12,0.9,0.27,-0.41,1,-4,-29,0,0,0,0,0,0.82,0.47,1.87,0,0,0,0,0,0,0,0,0,0,12.992318,80.230034,9.25,24.6,10,0,0,-1,0,0,0,0
2212717,1.58E+12,0.93,0.22,-0.51,1,-2,-27,0,0,0,0,0,0.82,0.47,1.87,0,0,0,0,0,0,0,0,0,0,12.992318,80.230034,9.25,24.6,10,0,0,-1,0,0,0,0
2212737,1.58E+12,0.92,0.3,-0.46,0,-1,-27,0,0,0,0,0,0.82,0.47,1.87,0,0,0,0,0,0,0,0,0,0,12.992315,80.230034,9.74,24.8,10,0,0,-1,0,0,0,0
2212757,1.58E+12,0.88,0.39,-0.27,0,-1,-27,0,0,0,0,0,0.82,0.47,1.87,0,0,0,0,0,0,0,0,0,0,12.992315,80.230034,9.74,24.8,10,0,0,-1,0,0,0,0
2212777,1.58E+12,0.91,0.37,-0.28,0,-1,-25,0,0,0,0,0,0.82,0.47,1.87,0,0,0,0,0,0,0,0,0,0,12.992315,80.230034,9.74,24.8,10,0,0,-1,0,0,0,0
2212797,1.58E+12,0.95,0.32,-0.28,0,0,-25,0,0,0,0,0,0.82,0.47,1.87,0,0,0,0,0,0,0,0,0,0,12.992315,80.230034,9.74,24.8,10,0,0,-1,0,0,0,0
2212817,1.58E+12,0.98,0.39,-0.38,0,1,-25,0,0,0,0,0,1.08,0.47,1.8,0,0,0,0,0,0,0,0,0,0,12.992315,80.230034,9.74,24.8,10,0,0,-1,0,0,0,0
2212837,1.58E+12,0.92,0.36,-0.35,0,-1,-23,0,0,0,0,0,1.08,0.47,1.8,0,0,0,0,0,0,0,0,0,0,12.992312,80.230034,11.17,24.8,10,0,0,-1,0,0,0,0
2212857,1.58E+12,0.94,0.36,-0.44,1,-1,-23,0,0,0,0,0,1.08,0.47,1.8,0,0,0,0,0,0,0,0,0,0,12.992312,80.230034,11.17,24.8,10,0,0,-1,0,0,0,0
2212877,1.58E+12,0.91,0.41,-0.33,1,0,-21,0,0,0,0,0,1.08,0.47,1.8,0,0,0,0,0,0,0,0,0,0,12.992312,80.230034,11.17,24.8,10,0,0,-1,0,0,0,0
2212897,1.58E+12,0.91,0.41,-0.29,1,2,-21,0,0,0,0,0,1.08,0.47,1.8,0,0,0,0,0,0,0,0,0,0,12.992312,80.230034,11.17,24.8,10,0,0,-1,0,0,0,0
2212917,1.58E+12,0.94,0.37,-0.25,2,3,-19,0,0,0,0,0,1.18,0.47,1.85,0,0,0,0,0,0,0,0,0,0,12.992312,80.230034,11.17,24.8,10,0,0,-1,0,0,0,0
2212937,1.58E+12,0.96,0.44,-0.23,2,3,-18,0,0,0,0,0,1.18,0.47,1.85,0,0,0,0,0,0,0,0,0,0,12.992308,80.230034,11.32,25,10,0,0,-1,0,0,0,0
2212957,1.58E+12,0.96,0.47,-0.14,2,2,-16,0,0,0,0,0,1.18,0.47,1.85,0,0,0,0,0,0,0,0,0,0,12.992308,80.230034,11.32,25,10,0,0,-1,0,0,0,0
2212977,1.58E+12,0.91,0.39,-0.21,2,0,-15,0,0,0,0,0,1.18,0.47,1.85,0,0,0,0,0,0,0,0,0,0,12.992308,80.230034,11.32,25,10,0,0,-1,0,0,0,0
2212997,1.58E+12,0.92,0.37,-0.26,2,1,-15,0,0,0,0,0,1.18,0.47,1.85,0,0,0,0,0,0,0,0,0,0,12.992308,80.230034,11.32,25,10,0,0,-1,0,0,0,0
2213017,1.58E+12,0.94,0.35,-0.38,2,3,-12,0,0,0,0,0,1.18,0.47,1.85,0,0,0,0,0,0,0,0,0,0,12.992308,80.230034,11.32,25,10,0,0,-1,0,0,0,0
2213037,1.58E+12,0.98,0.33,-0.47,1,4,-12,0,0,0,0,0,1.32,0.46,1.92,0,0,0,0,0,0,0,0,0,0,12.992304,80.230034,9.78,25.8,10,0,0,-1,0,0,0,0
2213057,1.58E+12,0.94,0.41,-0.29,1,3,-12,0,0,0,0,0,1.32,0.46,1.92,0,0,0,0,0,0,0,0,0,0,12.992304,80.230034,9.78,25.8,10,0,0,-1,0,0,0,0
2213077,1.58E+12,0.91,0.49,-0.09,0,4,-12,0,0,0,0,0,1.32,0.46,1.92,0,0,0,0,0,0,0,0,0,0,12.992304,80.230034,9.78,25.8,10,0,0,-1,0,0,0,0
2213097,1.58E+12,0.89,0.55,0.09,0,4,-10,0,0,0,0,0,1.32,0.46,1.92,0,0,0,0,0,0,0,0,0,0,12.992304,80.230034,9.78,25.8,10,0,0,-1,0,0,0,0
2213117,1.58E+12,0.91,0.55,0.05,0,5,-8,0,0,0,0,0,1.32,0.46,1.92,0,0,0,0,0,0,0,0,0,0,12.992304,80.230034,9.78,25.8,10,0,0,-1,0,0,0,0
2213137,1.58E+12,0.92,0.53,0.05,0,5,-7,0,0,0,0,0,1.52,0.46,2.04,0,0,0,0,0,0,0,0,0,0,12.9923,80.230034,10.71,25.9,10,0,0,-1,0,0,0,0
2213157,1.58E+12,0.93,0.51,0.04,0,6,-6,0,0,0,0,0,1.52,0.46,2.04,0,0,0,0,0,0,0,0,0,0,12.9923,80.230034,10.71,25.9,10,0,0,-1,0,0,0,0
2213177,1.58E+12,0.96,0.47,0.03,0,6,-5,0,0,0,0,0,1.52,0.46,2.04,0,0,0,0,0,0,0,0,0,0,12.9923,80.230034,10.71,25.9,10,0,0,-1,0,0,0,0
2213197,1.58E+12,0.98,0.44,0.03,0,7,-4,0,0,0,0,0,1.52,0.46,2.04,0,0,0,0,0,0,0,0,0,0,12.9923,80.230034,10.71,25.9,10,0,0,-1,0,0,0,0
2213217,1.58E+12,0.97,0.43,0.01,0,9,-3,0,0,0,0,0,1.52,0.46,2.04,0,0,0,0,0,0,0,0,0,0,12.9923,80.230034,10.71,25.9,10,0,0,-1,0,0,0,0
2213237,1.58E+12,0.95,0.49,-0.04,0,10,-2,0,0,0,0,0,1.52,0.46,2.04,0,0,0,0,0,0,0,0,0,0,12.992296,80.230026,11.43,26.1,10,0,0,-1,0,0,0,0
2213257,1.58E+12,0.95,0.58,0.03,0,11,-2,0,0,0,0,0,1.66,0.45,2.25,0,0,0,0,0,0,0,0,0,0,12.992296,80.230026,11.43,26.1,10,0,0,-1,0,0,0,0
2213277,1.58E+12,0.96,0.63,0.15,0,10,-3,0,0,0,0,0,1.66,0.45,2.25,0,0,0,0,0,0,0,0,0,0,12.992296,80.230026,11.43,26.1,10,0,0,-1,0,0,0,0
2213297,1.58E+12,0.99,0.68,0.2,0,9,-3,0,0,0,0,0,1.66,0.45,2.25,0,0,0,0,0,0,0,0,0,0,12.992296,80.230026,11.43,26.1,10,0,0,-1,0,0,0,0
2213317,1.58E+12,0.97,0.66,0.23,0,9,-4,0,0,0,0,0,1.66,0.45,2.25,0,0,0,0,0,0,0,0,0,0,12.992296,80.230026,11.43,26.1,10,0,0,-1,0,0,0,0
2213337,1.58E+12,0.98,0.53,0.31,1,8,-5,0,0,0,0,0,1.66,0.45,2.25,0,0,0,0,0,0,0,0,0,0,12.992291,80.230026,13.46,26.5,10,0,0,-1,0,0,0,0
2213357,1.58E+12,1.03,0.41,0.08,1,9,-4,0,0,0,0,0,1.69,0.46,2.4,0,0,0,0,0,0,0,0,0,0,12.992291,80.230026,13.46,26.5,10,0,0,-1,0,0,0,0
2213377,1.58E+12,0.97,0.45,-0.09,0,13,-4,0,0,0,0,0,1.69,0.46,2.4,0,0,0,0,0,0,0,0,0,0,12.992291,80.230026,13.46,26.5,10,0,0,-1,0,0,0,0
2213397,1.58E+12,0.97,0.52,-0.23,0,12,-6,0,0,0,0,0,1.69,0.46,2.4,0,0,0,0,0,0,0,0,0,0,12.992291,80.230026,13.46,26.5,10,0,0,-1,0,0,0,0
2213417,1.58E+12,0.85,0.45,-0.07,1,6,-9,0,0,0,0,0,1.69,0.46,2.4,0,0,0,0,0,0,0,0,0,0,12.992291,80.230026,13.46,26.5,10,0,0,-1,0,0,0,0
2213437,1.58E+12,0.87,0.33,-0.17,1,2,-9,0,0,0,0,0,1.69,0.46,2.4,0,0,0,0,0,0,0,0,0,0,12.992286,80.230026,13.83,26.7,10,0,0,-1,0,0,0,0
2213457,1.58E+12,0.88,0.44,-0.27,1,5,-10,0,0,0,0,0,1.69,0.46,2.4,0,0,0,0,0,0,0,0,0,0,12.992286,80.230026,13.83,26.7,10,0,0,-1,0,0,0,0
2213477,1.58E+12,0.91,0.45,-0.28,2,4,-13,0,0,0,0,0,1.7,0.45,2.61,0,0,0,0,0,0,0,0,0,0,12.992286,80.230026,13.83,26.7,10,0,0,-1,0,0,0,0
2213497,1.58E+12,0.93,0.3,-0.27,2,-1,-15,0,0,0,0,0,1.7,0.45,2.61,0,0,0,0,0,0,0,0,0,0,12.992286,80.230026,13.83,26.7,10,0,0,-1,0,0,0,0
2213517,1.58E+12,0.99,0.36,-0.44,1,2,-17,0,0,0,0,0,1.7,0.45,2.61,0,0,0,0,0,0,0,0,0,0,12.992286,80.230026,13.83,26.7,10,0,0,-1,0,0,0,0
2213537,1.58E+12,0.95,0.3,-0.43,2,2,-20,0,0,0,0,0,1.7,0.45,2.61,0,0,0,0,0,0,0,0,0,0,12.99228,80.230026,14.04,26.9,10,0,0,-1,0,0,0,0
2213557,1.58E+12,0.91,0.2,-0.34,3,-4,-23,0,0,0,0,0,1.7,0.45,2.61,0,0,0,0,0,0,0,0,0,0,12.99228,80.230026,14.04,26.9,10,0,0,-1,0,0,0,0
2213577,1.58E+12,0.91,0.2,-0.4,3,-3,-25,0,0,0,0,0,1.71,0.45,2.86,0,0,0,0,0,0,0,0,0,0,12.99228,80.230026,14.04,26.9,10,0,0,-1,0,0,0,0
2213597,1.58E+12,0.95,0.23,-0.53,3,1,-28,0,0,0,0,0,1.71,0.45,2.86,0,0,0,0,0,0,0,0,0,0,12.99228,80.230026,14.04,26.9,10,0,0,-1,0,0,0,0
2213617,1.58E+12,0.93,0.19,-0.58,4,3,-31,0,0,0,0,0,1.71,0.45,2.86,0,0,0,0,0,0,0,0,0,0,12.99228,80.230026,14.04,26.9,10,0,0,-1,0,0,0,0
2213637,1.58E+12,0.9,0.11,-0.48,4,1,-35,0,0,0,0,0,1.71,0.45,2.86,0,0,0,0,0,0,0,0,0,0,12.992273,80.230026,14.36,27.1,10,0,0,-1,0,0,0,0
2213657,1.58E+12,0.89,0.01,-0.56,4,-1,-37,0,0,0,0,0,1.71,0.45,2.86,0,0,0,0,0,0,0,0,0,0,12.992273,80.230026,14.36,27.1,10,0,0,-1,0,0,0,0
2213677,1.58E+12,0.87,-0.05,-0.68,4,-1,-39,0,0,0,0,0,1.71,0.45,2.86,0,0,0,0,0,0,0,0,0,0,12.992273,80.230026,14.36,27.1,10,0,0,-1,0,0,0,0
2213697,1.58E+12,0.82,0.04,-0.81,4,2,-40,0,0,0,0,0,1.71,0.45,2.86,0,0,0,0,0,0,0,0,0,0,12.992273,80.230026,14.36,27.1,10,0,0,-1,0,0,0,0
2213717,1.58E+12,0.85,0.08,-0.88,3,3,-42,0,0,0,0,0,1.71,0.45,2.86,0,0,0,0,0,0,0,0,0,0,12.992273,80.230026,14.36,27.1,10,0,0,-1,0,0,0,0
2213737,1.58E+12,0.85,0.05,-0.91,3,3,-44,0,0,0,0,0,1.71,0.45,2.86,0,0,0,0,0,0,0,0,0,0,12.992269,80.230026,13.79,27.4,10,0,0,-1,0,0,0,0
2213757,1.58E+12,0.78,0.02,-0.84,3,0,-47,0,0,0,0,0,1.71,0.45,2.86,0,0,0,0,0,0,0,0,0,0,12.992269,80.230026,13.79,27.4,10,0,0,-1,0,0,0,0
2213777,1.58E+12,0.76,-0.05,-0.72,3,-4,-49,0,0,0,0,0,1.71,0.45,2.86,0,0,0,0,0,0,0,0,0,0,12.992269,80.230026,13.79,27.4,10,0,0,-1,0,0,0,0
2213797,1.58E+12,0.79,-0.1,-0.68,3,-6,-52,0,0,0,0,0,1.71,0.45,2.86,0,0,0,0,0,0,0,0,0,0,12.992269,80.230026,13.79,27.4,10,0,0,-1,0,0,0,0
2213817,1.58E+12,0.83,-0.18,-0.72,4,-8,-54,0,0,0,0,0,1.71,0.46,2.86,0,0,0,0,0,0,0,0,0,0,12.992269,80.230026,13.79,27.4,10,0,0,-1,0,0,0,0
2213837,1.58E+12,0.93,-0.23,-0.85,4,-9,-55,0,0,0,0,0,1.71,0.46,2.86,0,0,0,0,0,0,0,0,0,0,12.992261,80.230034,15.43,27.3,10,0,0,-1,0,0,0,0
2213857,1.58E+12,0.96,-0.29,-0.91,4,-8,-56,0,0,0,0,0,1.71,0.46,2.86,0,0,0,0,0,0,0,0,0,0,12.992261,80.230034,15.43,27.3,10,0,0,-1,0,0,0,0
2213877,1.58E+12,0.96,-0.29,-0.91,4,-5,-57,0,0,0,0,0,1.71,0.46,2.86,0,0,0,0,0,0,0,0,0,0,12.992261,80.230034,15.43,27.3,10,0,0,-1,0,0,0,0
2213897,1.58E+12,0.96,-0.27,-0.84,5,0,-59,0,0,0,0,0,1.71,0.46,2.86,0,0,0,0,0,0,0,0,0,0,12.992261,80.230034,15.43,27.3,10,0,0,-1,0,0,0,0
2213917,1.58E+12,0.98,-0.28,-0.89,5,3,-59,0,0,0,0,0,1.72,0.45,3.12,0,0,0,0,0,0,0,0,0,0,12.992261,80.230034,15.43,27.3,10,0,0,-1,0,0,0,0
2213937,1.58E+12,0.98,-0.3,-1,5,5,-60,0,0,0,0,0,1.72,0.45,3.12,0,0,0,0,0,0,0,0,0,0,12.992254,80.230034,16.12,27.2,10,0,0,-1,0,0,0,0
2213957,1.58E+12,0.97,-0.31,-1.1,6,6,-61,0,0,0,0,0,1.72,0.45,3.12,0,0,0,0,0,0,0,0,0,0,12.992254,80.230034,16.12,27.2,10,0,0,-1,0,0,0,0
2213977,1.58E+12,1.02,-0.41,-1.19,6,4,-62,0,0,0,0,0,1.72,0.45,3.12,0,0,0,0,0,0,0,0,0,0,12.992254,80.230034,16.12,27.2,10,0,0,-1,0,0,0,0
2213997,1.58E+12,1.1,-0.5,-1.27,6,3,-64,0,0,0,0,0,1.72,0.45,3.12,0,0,0,0,0,0,0,0,0,0,12.992254,80.230034,16.12,27.2,10,0,0,-1,0,0,0,0
2214017,1.58E+12,1.15,-0.55,-1.34,6,4,-65,0,0,0,0,0,1.72,0.45,2.89,0,0,0,0,0,0,0,0,0,0,12.992254,80.230034,16.12,27.2,10,0,0,-1,0,0,0,0
2214037,1.58E+12,1.17,-0.58,-1.37,6,5,-67,0,0,0,0,0,1.72,0.45,2.89,0,0,0,0,0,0,0,0,0,0,12.992249,80.230034,16.31,27.4,10,0,0,-1,0,0,0,0
2214057,1.58E+12,1.19,-0.52,-1.44,5,6,-67,0,0,0,0,0,1.72,0.45,2.89,0,0,0,0,0,0,0,0,0,0,12.992249,80.230034,16.31,27.4,10,0,0,-1,0,0,0,0
2214077,1.58E+12,1.16,-0.43,-1.47,4,9,-68,0,0,0,0,0,1.72,0.45,2.89,0,0,0,0,0,0,0,0,0,0,12.992249,80.230034,16.31,27.4,10,0,0,-1,0,0,0,0
2214097,1.58E+12,1.18,-0.36,-1.48,4,10,-69,0,0,0,0,0,1.72,0.45,2.89,0,0,0,0,0,0,0,0,0,0,12.992249,80.230034,16.31,27.4,10,0,0,-1,0,0,0,0
2214117,1.58E+12,1.09,-0.36,-1.26,4,10,-69,0,0,0,0,0,1.71,0.46,2.79,0,0,0,0,0,0,0,0,0,0,12.992249,80.230034,16.31,27.4,10,0,0,-1,0,0,0,0
2214137,1.58E+12,0.99,-0.41,-1.16,5,9,-70,0,0,0,0,0,1.71,0.46,2.79,0,0,0,0,0,0,0,0,0,0,12.992243,80.230042,15.88,27.4,10,0,0,-1,0,0,0,0
2214157,1.58E+12,0.94,-0.23,-1.16,4,10,-69,0,0,0,0,0,1.71,0.46,2.79,0,0,0,0,0,0,0,0,0,0,12.992243,80.230042,15.88,27.4,10,0,0,-1,0,0,0,0
2214177,1.58E+12,0.94,-0.25,-1.05,5,9,-69,0,0,0,0,0,1.71,0.46,2.79,0,0,0,0,0,0,0,0,0,0,12.992243,80.230042,15.88,27.4,10,0,0,-1,0,0,0,0
2214197,1.58E+12,0.92,-0.14,-1,6,3,-69,0,0,0,0,0,1.71,0.46,2.79,0,0,0,0,0,0,0,0,0,0,12.992243,80.230042,15.88,27.4,10,0,0,-1,0,0,0,0
2214217,1.58E+12,0.97,-0.01,-0.95,6,4,-69,0,0,0,0,0,1.13,0.44,2.42,0,0,0,0,0,0,0,0,0,0,12.992243,80.230042,15.88,27.4,10,0,0,-1,0,0,0,0
2214237,1.58E+12,0.92,-0.1,-0.87,7,2,-69,0,0,0,0,0,1.13,0.44,2.42,0,0,0,0,0,0,0,0,0,0,12.992238,80.230049,16.37,27.4,10,0,0,-1,0,0,0,0
2214257,1.58E+12,0.93,-0.09,-0.95,7,5,-69,0,0,0,0,0,1.13,0.44,2.42,0,0,0,0,0,0,0,0,0,0,12.992238,80.230049,16.37,27.4,10,0,0,-1,0,0,0,0
2214277,1.58E+12,0.93,-0.15,-1.04,8,2,-69,0,0,0,0,0,1.13,0.44,2.42,0,0,0,0,0,0,0,0,0,0,12.992238,80.230049,16.37,27.4,10,0,0,-1,0,0,0,0
2214297,1.58E+12,0.98,0.02,-1.14,8,6,-68,0,0,0,0,0,1.13,0.44,2.42,0,0,0,0,0,0,0,0,0,0,12.992238,80.230049,16.37,27.4,10,0,0,-1,0,0,0,0
2214317,1.58E+12,0.93,-0.11,-1.15,9,2,-70,0,0,0,0,0,0.84,0.45,2.32,0,0,0,0,0,0,0,0,0,0,12.992238,80.230049,16.37,27.4,10,0,0,-1,0,0,0,0
2214337,1.58E+12,0.96,-0.05,-1.22,9,4,-69,0,0,0,0,0,0.84,0.45,2.32,0,0,0,0,0,0,0,0,0,0,12.992237,80.230049,12.41,27.7,10,0,0,-1,0,0,0,0
2214357,1.58E+12,0.89,-0.11,-1.22,10,2,-69,0,0,0,0,0,0.84,0.45,2.32,0,0,0,0,0,0,0,0,0,0,12.992237,80.230049,12.41,27.7,10,0,0,-1,0,0,0,0
2214377,1.58E+12,0.91,-0.06,-1.12,10,4,-68,0,0,0,0,0,0.84,0.45,2.32,0,0,0,0,0,0,0,0,0,0,12.992237,80.230049,12.41,27.7,10,0,0,-1,0,0,0,0
2214397,1.58E+12,0.84,-0.06,-0.9,9,4,-68,0,0,0,0,0,0.84,0.45,2.32,0,0,0,0,0,0,0,0,0,0,12.992237,80.230049,12.41,27.7,10,0,0,-1,0,0,0,0
2214417,1.58E+12,0.91,-0.14,-0.85,9,3,-71,0,0,0,0,0,0.82,0.46,1.92,0,0,0,0,0,0,0,0,0,0,12.992237,80.230049,12.41,27.7,10,0,0,-1,0,0,0,0
2214437,1.58E+12,0.86,-0.02,-0.97,7,5,-67,0,0,0,0,0,0.82,0.46,1.92,0,0,0,0,0,0,0,0,0,0,12.992233,80.230057,14.82,27.7,10,0,0,-1,0,0,0,0
2214457,1.58E+12,0.82,-0.05,-0.92,7,3,-67,0,0,0,0,0,0.82,0.46,1.92,0,0,0,0,0,0,0,0,0,0,12.992233,80.230057,14.82,27.7,10,0,0,-1,0,0,0,0
2214477,1.58E+12,0.88,0,-0.87,7,3,-70,0,0,0,0,0,0.82,0.46,1.92,0,0,0,0,0,0,0,0,0,0,12.992233,80.230057,14.82,27.7,10,0,0,-1,0,0,0,0
2214497,1.58E+12,0.81,0.04,-0.86,5,3,-67,0,0,0,0,0,0.82,0.46,1.92,0,0,0,0,0,0,0,0,0,0,12.992233,80.230057,14.82,27.7,10,0,0,-1,0,0,0,0
2214517,1.58E+12,0.92,-0.05,-0.98,6,-1,-70,0,0,0,0,0,0.84,0.46,1.89,0,0,0,0,0,0,0,0,0,0,12.992233,80.230057,14.82,27.7,10,0,0,-1,0,0,0,0
2214537,1.58E+12,0.97,0.02,-1.08,5,1,-70,0,0,0,0,0,0.84,0.46,1.89,0,0,0,0,0,0,0,0,0,0,12.99223,80.230064,15.49,27.7,10,0,0,-1,0,0,0,0
2214557,1.58E+12,0.94,0.05,-1.1,5,-3,-69,0,0,0,0,0,0.84,0.46,1.89,0,0,0,0,0,0,0,0,0,0,12.99223,80.230064,15.49,27.7,10,0,0,-1,0,0,0,0
2214577,1.58E+12,0.97,0.16,-1.2,5,2,-68,0,0,0,0,0,0.84,0.46,1.89,0,0,0,0,0,0,0,0,0,0,12.99223,80.230064,15.49,27.7,10,0,0,-1,0,0,0,0
2214597,1.58E+12,0.96,0.09,-1.21,6,-1,-69,0,0,0,0,0,0.84,0.46,1.89,0,0,0,0,0,0,0,0,0,0,12.99223,80.230064,15.49,27.7,10,0,0,-1,0,0,0,0
2214617,1.58E+12,0.95,0.16,-1.29,4,2,-66,0,0,0,0,0,1.32,0.43,1.92,0,0,0,0,0,0,0,0,0,0,12.99223,80.230064,15.49,27.7,10,0,0,-1,0,0,0,0
